state,date,sex,age,ethnicity,population,year
Kelantan,1992-01-01,female,10-14,other_citizen,600.0,1992
Kelantan,1992-01-01,female,10-14,other_noncitizen,800.0,1992
Kelantan,1992-01-01,female,15-19,overall,63800.0,1992
Kelantan,1992-01-01,female,15-19,bumi_malay,58800.0,1992
Kelantan,1992-01-01,female,15-19,bumi_other,400.0,1992
Kelantan,1992-01-01,female,15-19,chinese,2400.0,1992
Kelantan,1992-01-01,female,15-19,indian,200.0,1992
Kelantan,1992-01-01,female,15-19,other_citizen,500.0,1992
Kelantan,1992-01-01,female,15-19,other_noncitizen,1600.0,1992
Kelantan,1992-01-01,female,20-24,overall,48200.0,1992
Kelantan,1992-01-01,female,20-24,bumi_malay,43200.0,1992
Kelantan,1992-01-01,female,20-24,bumi_other,400.0,1992
Kelantan,1992-01-01,female,20-24,chinese,2000.0,1992
Kelantan,1992-01-01,female,20-24,indian,200.0,1992
Kelantan,1992-01-01,female,20-24,other_citizen,400.0,1992
Kelantan,1992-01-01,female,20-24,other_noncitizen,2100.0,1992
Kelantan,1992-01-01,female,25-29,overall,44900.0,1992
Kelantan,1992-01-01,female,25-29,bumi_malay,39700.0,1992
Kelantan,1992-01-01,female,25-29,bumi_other,300.0,1992
Kelantan,1992-01-01,female,25-29,chinese,2400.0,1992
Kelantan,1992-01-01,female,25-29,indian,300.0,1992
Kelantan,1992-01-01,female,25-29,other_citizen,400.0,1992
Kelantan,1992-01-01,female,25-29,other_noncitizen,1900.0,1992
Kelantan,1992-01-01,female,30-34,overall,40700.0,1992
Kelantan,1992-01-01,female,30-34,bumi_malay,36300.0,1992
Kelantan,1992-01-01,female,30-34,bumi_other,300.0,1992
Kelantan,1992-01-01,female,30-34,chinese,2300.0,1992
Kelantan,1992-01-01,female,30-34,indian,300.0,1992
Kelantan,1992-01-01,female,30-34,other_citizen,400.0,1992
Kelantan,1992-01-01,female,30-34,other_noncitizen,1200.0,1992
Kelantan,1992-01-01,female,35-39,overall,35200.0,1992
Kelantan,1992-01-01,female,35-39,bumi_malay,31400.0,1992
Kelantan,1992-01-01,female,35-39,bumi_other,200.0,1992
Kelantan,1992-01-01,female,35-39,chinese,2000.0,1992
Kelantan,1992-01-01,female,35-39,indian,200.0,1992
Kelantan,1992-01-01,female,35-39,other_citizen,400.0,1992
Kelantan,1992-01-01,female,35-39,other_noncitizen,900.0,1992
Kelantan,1992-01-01,female,40-44,overall,29600.0,1992
Kelantan,1992-01-01,female,40-44,bumi_malay,26900.0,1992
Kelantan,1992-01-01,female,40-44,bumi_other,200.0,1992
Kelantan,1992-01-01,female,40-44,chinese,1600.0,1992
Kelantan,1992-01-01,female,40-44,indian,100.0,1992
Kelantan,1992-01-01,female,40-44,other_citizen,300.0,1992
Kelantan,1992-01-01,female,40-44,other_noncitizen,500.0,1992
Kelantan,1992-01-01,female,45-49,overall,23600.0,1992
Kelantan,1992-01-01,female,45-49,bumi_malay,21700.0,1992
Kelantan,1992-01-01,female,45-49,bumi_other,100.0,1992
Kelantan,1992-01-01,female,45-49,chinese,1200.0,1992
Kelantan,1992-01-01,female,45-49,indian,100.0,1992
Kelantan,1992-01-01,female,45-49,other_citizen,300.0,1992
Kelantan,1992-01-01,female,45-49,other_noncitizen,200.0,1992
Kelantan,1992-01-01,female,50-54,overall,19500.0,1992
Kelantan,1992-01-01,female,50-54,bumi_malay,17700.0,1992
Kelantan,1992-01-01,female,50-54,bumi_other,100.0,1992
Kelantan,1992-01-01,female,50-54,chinese,1000.0,1992
Kelantan,1992-01-01,female,50-54,indian,100.0,1992
Kelantan,1992-01-01,female,50-54,other_citizen,400.0,1992
Kelantan,1992-01-01,female,50-54,other_noncitizen,200.0,1992
Kelantan,1992-01-01,female,55-59,overall,16300.0,1992
Kelantan,1992-01-01,female,55-59,bumi_malay,14800.0,1992
Kelantan,1992-01-01,female,55-59,bumi_other,100.0,1992
Kelantan,1992-01-01,female,55-59,chinese,800.0,1992
Kelantan,1992-01-01,female,55-59,indian,100.0,1992
Kelantan,1992-01-01,female,55-59,other_citizen,400.0,1992
Kelantan,1992-01-01,female,55-59,other_noncitizen,100.0,1992
Kelantan,1992-01-01,female,60-64,overall,13500.0,1992
Kelantan,1992-01-01,female,60-64,bumi_malay,12400.0,1992
Kelantan,1992-01-01,female,60-64,bumi_other,0.0,1992
Kelantan,1992-01-01,female,60-64,chinese,700.0,1992
Kelantan,1992-01-01,female,60-64,indian,100.0,1992
Kelantan,1992-01-01,female,60-64,other_citizen,200.0,1992
Kelantan,1992-01-01,female,60-64,other_noncitizen,100.0,1992
Kelantan,1992-01-01,female,65-69,overall,10700.0,1992
Kelantan,1992-01-01,female,65-69,bumi_malay,10000.0,1992
Kelantan,1992-01-01,female,65-69,bumi_other,0.0,1992
Kelantan,1992-01-01,female,65-69,chinese,500.0,1992
Kelantan,1992-01-01,female,65-69,indian,0.0,1992
Kelantan,1992-01-01,female,65-69,other_citizen,100.0,1992
Kelantan,1992-01-01,female,65-69,other_noncitizen,100.0,1992
Kelantan,1992-01-01,female,70-74,overall,7500.0,1992
Kelantan,1992-01-01,female,70-74,bumi_malay,6900.0,1992
Kelantan,1992-01-01,female,70-74,bumi_other,0.0,1992
Kelantan,1992-01-01,female,70-74,chinese,400.0,1992
Kelantan,1992-01-01,female,70-74,indian,0.0,1992
Kelantan,1992-01-01,female,70-74,other_citizen,100.0,1992
Kelantan,1992-01-01,female,70-74,other_noncitizen,0.0,1992
Kelantan,1992-01-01,female,75-79,overall,4700.0,1992
Kelantan,1992-01-01,female,75-79,bumi_malay,4300.0,1992
Kelantan,1992-01-01,female,75-79,bumi_other,0.0,1992
Kelantan,1992-01-01,female,75-79,chinese,300.0,1992
Kelantan,1992-01-01,female,75-79,indian,0.0,1992
Kelantan,1992-01-01,female,75-79,other_citizen,100.0,1992
Kelantan,1992-01-01,female,75-79,other_noncitizen,0.0,1992
Kelantan,1992-01-01,female,80-84,overall,3000.0,1992
Kelantan,1992-01-01,female,80-84,bumi_malay,2700.0,1992
Kelantan,1992-01-01,female,80-84,bumi_other,0.0,1992
Kelantan,1992-01-01,female,80-84,chinese,200.0,1992
Kelantan,1992-01-01,female,80-84,indian,0.0,1992
Kelantan,1992-01-01,female,80-84,other_citizen,100.0,1992
Kelantan,1992-01-01,female,80-84,other_noncitizen,0.0,1992
Kelantan,1992-01-01,female,85+,overall,2700.0,1992
Kelantan,1992-01-01,female,85+,bumi_malay,2400.0,1992
Kelantan,1992-01-01,female,85+,bumi_other,0.0,1992
Kelantan,1992-01-01,female,85+,chinese,200.0,1992
Kelantan,1992-01-01,female,85+,indian,0.0,1992
Kelantan,1992-01-01,female,85+,other_citizen,100.0,1992
Kelantan,1992-01-01,female,85+,other_noncitizen,0.0,1992
Kelantan,1992-01-01,male,overall,overall,614400.0,1992
Kelantan,1992-01-01,male,overall,bumi_malay,559600.0,1992
Kelantan,1992-01-01,male,overall,bumi_other,4500.0,1992
Kelantan,1992-01-01,male,overall,chinese,28600.0,1992
Kelantan,1992-01-01,male,overall,indian,3000.0,1992
Kelantan,1992-01-01,male,overall,other_citizen,5600.0,1992
Kelantan,1992-01-01,male,overall,other_noncitizen,13000.0,1992
Kelantan,1992-01-01,male,0-4,overall,104600.0,1992
Kelantan,1992-01-01,male,0-4,bumi_malay,98400.0,1992
Kelantan,1992-01-01,male,0-4,bumi_other,900.0,1992
Kelantan,1992-01-01,male,0-4,chinese,3000.0,1992
Kelantan,1992-01-01,male,0-4,indian,400.0,1992
Kelantan,1992-01-01,male,0-4,other_citizen,800.0,1992
Kelantan,1992-01-01,male,0-4,other_noncitizen,1100.0,1992
Kelantan,1992-01-01,male,5-9,overall,94700.0,1992
Kelantan,1992-01-01,male,5-9,bumi_malay,89400.0,1992
Kelantan,1992-01-01,male,5-9,bumi_other,700.0,1992
Kelantan,1992-01-01,male,5-9,chinese,2900.0,1992
Kelantan,1992-01-01,male,5-9,indian,400.0,1992
Kelantan,1992-01-01,male,5-9,other_citizen,400.0,1992
Kelantan,1992-01-01,male,5-9,other_noncitizen,900.0,1992
Kelantan,1992-01-01,male,10-14,overall,76900.0,1992
Kelantan,1992-01-01,male,10-14,bumi_malay,72000.0,1992
Kelantan,1992-01-01,male,10-14,bumi_other,600.0,1992
Kelantan,1992-01-01,male,10-14,chinese,2600.0,1992
Kelantan,1992-01-01,male,10-14,indian,300.0,1992
Kelantan,1992-01-01,male,10-14,other_citizen,600.0,1992
Kelantan,1992-01-01,male,10-14,other_noncitizen,800.0,1992
Kelantan,1992-01-01,male,15-19,overall,61900.0,1992
Kelantan,1992-01-01,male,15-19,bumi_malay,56500.0,1992
Kelantan,1992-01-01,male,15-19,bumi_other,400.0,1992
Kelantan,1992-01-01,male,15-19,chinese,2600.0,1992
Kelantan,1992-01-01,male,15-19,indian,200.0,1992
Kelantan,1992-01-01,male,15-19,other_citizen,600.0,1992
Kelantan,1992-01-01,male,15-19,other_noncitizen,1600.0,1992
Kelantan,1992-01-01,male,20-24,overall,42100.0,1992
Kelantan,1992-01-01,male,20-24,bumi_malay,36700.0,1992
Kelantan,1992-01-01,male,20-24,bumi_other,400.0,1992
Kelantan,1992-01-01,male,20-24,chinese,1900.0,1992
Kelantan,1992-01-01,male,20-24,indian,200.0,1992
Kelantan,1992-01-01,male,20-24,other_citizen,400.0,1992
Kelantan,1992-01-01,male,20-24,other_noncitizen,2500.0,1992
Kelantan,1992-01-01,male,25-29,overall,38800.0,1992
Kelantan,1992-01-01,male,25-29,bumi_malay,33400.0,1992
Kelantan,1992-01-01,male,25-29,bumi_other,300.0,1992
Kelantan,1992-01-01,male,25-29,chinese,2300.0,1992
Kelantan,1992-01-01,male,25-29,indian,300.0,1992
Kelantan,1992-01-01,male,25-29,other_citizen,300.0,1992
Kelantan,1992-01-01,male,25-29,other_noncitizen,2200.0,1992
Kelantan,1992-01-01,male,30-34,overall,36800.0,1992
Kelantan,1992-01-01,male,30-34,bumi_malay,32000.0,1992
Kelantan,1992-01-01,male,30-34,bumi_other,300.0,1992
Kelantan,1992-01-01,male,30-34,chinese,2600.0,1992
Kelantan,1992-01-01,male,30-34,indian,300.0,1992
Kelantan,1992-01-01,male,30-34,other_citizen,300.0,1992
Kelantan,1992-01-01,male,30-34,other_noncitizen,1300.0,1992
Kelantan,1992-01-01,male,35-39,overall,33000.0,1992
Kelantan,1992-01-01,male,35-39,bumi_malay,28700.0,1992
Kelantan,1992-01-01,male,35-39,bumi_other,200.0,1992
Kelantan,1992-01-01,male,35-39,chinese,2500.0,1992
Kelantan,1992-01-01,male,35-39,indian,200.0,1992
Kelantan,1992-01-01,male,35-39,other_citizen,300.0,1992
Kelantan,1992-01-01,male,35-39,other_noncitizen,900.0,1992
Kelantan,1992-01-01,male,40-44,overall,29100.0,1992
Kelantan,1992-01-01,male,40-44,bumi_malay,25500.0,1992
Kelantan,1992-01-01,male,40-44,bumi_other,200.0,1992
Kelantan,1992-01-01,male,40-44,chinese,2200.0,1992
Kelantan,1992-01-01,male,40-44,indian,200.0,1992
Kelantan,1992-01-01,male,40-44,other_citizen,400.0,1992
Kelantan,1992-01-01,male,40-44,other_noncitizen,700.0,1992
Kelantan,1992-01-01,male,45-49,overall,24300.0,1992
Kelantan,1992-01-01,male,45-49,bumi_malay,21600.0,1992
Kelantan,1992-01-01,male,45-49,bumi_other,200.0,1992
Kelantan,1992-01-01,male,45-49,chinese,1700.0,1992
Kelantan,1992-01-01,male,45-49,indian,100.0,1992
Kelantan,1992-01-01,male,45-49,other_citizen,400.0,1992
Kelantan,1992-01-01,male,45-49,other_noncitizen,400.0,1992
Kelantan,1992-01-01,male,50-54,overall,19200.0,1992
Kelantan,1992-01-01,male,50-54,bumi_malay,17100.0,1992
Kelantan,1992-01-01,male,50-54,bumi_other,100.0,1992
Kelantan,1992-01-01,male,50-54,chinese,1300.0,1992
Kelantan,1992-01-01,male,50-54,indian,100.0,1992
Kelantan,1992-01-01,male,50-54,other_citizen,200.0,1992
Kelantan,1992-01-01,male,50-54,other_noncitizen,200.0,1992
Kelantan,1992-01-01,male,55-59,overall,15600.0,1992
Kelantan,1992-01-01,male,55-59,bumi_malay,14100.0,1992
Kelantan,1992-01-01,male,55-59,bumi_other,100.0,1992
Kelantan,1992-01-01,male,55-59,chinese,1000.0,1992
Kelantan,1992-01-01,male,55-59,indian,100.0,1992
Kelantan,1992-01-01,male,55-59,other_citizen,200.0,1992
Kelantan,1992-01-01,male,55-59,other_noncitizen,200.0,1992
Kelantan,1992-01-01,male,60-64,overall,12400.0,1992
Kelantan,1992-01-01,male,60-64,bumi_malay,11400.0,1992
Kelantan,1992-01-01,male,60-64,bumi_other,100.0,1992
Kelantan,1992-01-01,male,60-64,chinese,700.0,1992
Kelantan,1992-01-01,male,60-64,indian,100.0,1992
Kelantan,1992-01-01,male,60-64,other_citizen,100.0,1992
Kelantan,1992-01-01,male,60-64,other_noncitizen,100.0,1992
Kelantan,1992-01-01,male,65-69,overall,8700.0,1992
Kelantan,1992-01-01,male,65-69,bumi_malay,8000.0,1992
Kelantan,1992-01-01,male,65-69,bumi_other,0.0,1992
Kelantan,1992-01-01,male,65-69,chinese,500.0,1992
Kelantan,1992-01-01,male,65-69,indian,100.0,1992
Kelantan,1992-01-01,male,65-69,other_citizen,100.0,1992
Kelantan,1992-01-01,male,65-69,other_noncitizen,0.0,1992
Kelantan,1992-01-01,male,70-74,overall,7000.0,1992
Kelantan,1992-01-01,male,70-74,bumi_malay,6500.0,1992
Kelantan,1992-01-01,male,70-74,bumi_other,0.0,1992
Kelantan,1992-01-01,male,70-74,chinese,400.0,1992
Kelantan,1992-01-01,male,70-74,indian,100.0,1992
Kelantan,1992-01-01,male,70-74,other_citizen,100.0,1992
Kelantan,1992-01-01,male,70-74,other_noncitizen,0.0,1992
Kelantan,1992-01-01,male,75-79,overall,4500.0,1992
Kelantan,1992-01-01,male,75-79,bumi_malay,4100.0,1992
Kelantan,1992-01-01,male,75-79,bumi_other,0.0,1992
Kelantan,1992-01-01,male,75-79,chinese,300.0,1992
Kelantan,1992-01-01,male,75-79,indian,0.0,1992
Kelantan,1992-01-01,male,75-79,other_citizen,100.0,1992
Kelantan,1992-01-01,male,75-79,other_noncitizen,0.0,1992
Kelantan,1992-01-01,male,80-84,overall,2800.0,1992
Kelantan,1992-01-01,male,80-84,bumi_malay,2500.0,1992
Kelantan,1992-01-01,male,80-84,bumi_other,0.0,1992
Kelantan,1992-01-01,male,80-84,chinese,200.0,1992
Kelantan,1992-01-01,male,80-84,indian,0.0,1992
Kelantan,1992-01-01,male,80-84,other_citizen,0.0,1992
Kelantan,1992-01-01,male,80-84,other_noncitizen,0.0,1992
Kelantan,1992-01-01,male,85+,overall,1800.0,1992
Kelantan,1992-01-01,male,85+,bumi_malay,1600.0,1992
Kelantan,1992-01-01,male,85+,bumi_other,0.0,1992
Kelantan,1992-01-01,male,85+,chinese,100.0,1992
Kelantan,1992-01-01,male,85+,indian,0.0,1992
Kelantan,1992-01-01,male,85+,other_citizen,0.0,1992
Kelantan,1992-01-01,male,85+,other_noncitizen,0.0,1992
Kelantan,1993-01-01,both,overall,overall,1259100.0,1993
Kelantan,1993-01-01,both,overall,bumi_malay,1154000.0,1993
Kelantan,1993-01-01,both,overall,bumi_other,8900.0,1993
Kelantan,1993-01-01,both,overall,chinese,54400.0,1993
Kelantan,1993-01-01,both,overall,indian,5600.0,1993
Kelantan,1993-01-01,both,overall,other_citizen,11900.0,1993
Kelantan,1993-01-01,both,overall,other_noncitizen,24300.0,1993
Kelantan,1993-01-01,both,0-4,overall,204000.0,1993
Kelantan,1993-01-01,both,0-4,bumi_malay,192700.0,1993
Kelantan,1993-01-01,both,0-4,bumi_other,1800.0,1993
Kelantan,1993-01-01,both,0-4,chinese,5800.0,1993
Kelantan,1993-01-01,both,0-4,indian,700.0,1993
Kelantan,1993-01-01,both,0-4,other_citizen,1500.0,1993
Kelantan,1993-01-01,both,0-4,other_noncitizen,1500.0,1993
Kelantan,1993-01-01,both,5-9,overall,189100.0,1993
Kelantan,1993-01-01,both,5-9,bumi_malay,178100.0,1993
Kelantan,1993-01-01,both,5-9,bumi_other,1400.0,1993
Kelantan,1993-01-01,both,5-9,chinese,5500.0,1993
Kelantan,1993-01-01,both,5-9,indian,700.0,1993
Kelantan,1993-01-01,both,5-9,other_citizen,1300.0,1993
Kelantan,1993-01-01,both,5-9,other_noncitizen,2000.0,1993
Kelantan,1993-01-01,both,10-14,overall,154600.0,1993
Kelantan,1993-01-01,both,10-14,bumi_malay,144900.0,1993
Kelantan,1993-01-01,both,10-14,bumi_other,1100.0,1993
Kelantan,1993-01-01,both,10-14,chinese,5200.0,1993
Kelantan,1993-01-01,both,10-14,indian,600.0,1993
Kelantan,1993-01-01,both,10-14,other_citizen,1200.0,1993
Kelantan,1993-01-01,both,10-14,other_noncitizen,1700.0,1993
Kelantan,1993-01-01,both,15-19,overall,123300.0,1993
Kelantan,1993-01-01,both,15-19,bumi_malay,113500.0,1993
Kelantan,1993-01-01,both,15-19,bumi_other,800.0,1993
Kelantan,1993-01-01,both,15-19,chinese,4800.0,1993
Kelantan,1993-01-01,both,15-19,indian,400.0,1993
Kelantan,1993-01-01,both,15-19,other_citizen,1100.0,1993
Kelantan,1993-01-01,both,15-19,other_noncitizen,2700.0,1993
Kelantan,1993-01-01,both,20-24,overall,91600.0,1993
Kelantan,1993-01-01,both,20-24,bumi_malay,81300.0,1993
Kelantan,1993-01-01,both,20-24,bumi_other,800.0,1993
Kelantan,1993-01-01,both,20-24,chinese,3900.0,1993
Kelantan,1993-01-01,both,20-24,indian,400.0,1993
Kelantan,1993-01-01,both,20-24,other_citizen,900.0,1993
Kelantan,1993-01-01,both,20-24,other_noncitizen,4400.0,1993
Kelantan,1993-01-01,both,25-29,overall,83700.0,1993
Kelantan,1993-01-01,both,25-29,bumi_malay,73300.0,1993
Kelantan,1993-01-01,both,25-29,bumi_other,600.0,1993
Kelantan,1993-01-01,both,25-29,chinese,4400.0,1993
Kelantan,1993-01-01,both,25-29,indian,500.0,1993
Kelantan,1993-01-01,both,25-29,other_citizen,700.0,1993
Kelantan,1993-01-01,both,25-29,other_noncitizen,4100.0,1993
Kelantan,1993-01-01,both,30-34,overall,79000.0,1993
Kelantan,1993-01-01,both,30-34,bumi_malay,69600.0,1993
Kelantan,1993-01-01,both,30-34,bumi_other,600.0,1993
Kelantan,1993-01-01,both,30-34,chinese,4800.0,1993
Kelantan,1993-01-01,both,30-34,indian,600.0,1993
Kelantan,1993-01-01,both,30-34,other_citizen,700.0,1993
Kelantan,1993-01-01,both,30-34,other_noncitizen,2800.0,1993
Kelantan,1993-01-01,both,35-39,overall,69500.0,1993
Kelantan,1993-01-01,both,35-39,bumi_malay,61500.0,1993
Kelantan,1993-01-01,both,35-39,bumi_other,400.0,1993
Kelantan,1993-01-01,both,35-39,chinese,4500.0,1993
Kelantan,1993-01-01,both,35-39,indian,500.0,1993
Kelantan,1993-01-01,both,35-39,other_citizen,800.0,1993
Kelantan,1993-01-01,both,35-39,other_noncitizen,1800.0,1993
Kelantan,1993-01-01,both,40-44,overall,61000.0,1993
Kelantan,1993-01-01,both,40-44,bumi_malay,54500.0,1993
Kelantan,1993-01-01,both,40-44,bumi_other,300.0,1993
Kelantan,1993-01-01,both,40-44,chinese,3900.0,1993
Kelantan,1993-01-01,both,40-44,indian,300.0,1993
Kelantan,1993-01-01,both,40-44,other_citizen,700.0,1993
Kelantan,1993-01-01,both,40-44,other_noncitizen,1300.0,1993
Kelantan,1993-01-01,both,45-49,overall,49400.0,1993
Kelantan,1993-01-01,both,45-49,bumi_malay,44600.0,1993
Kelantan,1993-01-01,both,45-49,bumi_other,300.0,1993
Kelantan,1993-01-01,both,45-49,chinese,3000.0,1993
Kelantan,1993-01-01,both,45-49,indian,200.0,1993
Kelantan,1993-01-01,both,45-49,other_citizen,700.0,1993
Kelantan,1993-01-01,both,45-49,other_noncitizen,700.0,1993
Kelantan,1993-01-01,both,50-54,overall,39900.0,1993
Kelantan,1993-01-01,both,50-54,bumi_malay,36000.0,1993
Kelantan,1993-01-01,both,50-54,bumi_other,200.0,1993
Kelantan,1993-01-01,both,50-54,chinese,2400.0,1993
Kelantan,1993-01-01,both,50-54,indian,200.0,1993
Kelantan,1993-01-01,both,50-54,other_citizen,700.0,1993
Kelantan,1993-01-01,both,50-54,other_noncitizen,400.0,1993
Kelantan,1993-01-01,both,55-59,overall,32500.0,1993
Kelantan,1993-01-01,both,55-59,bumi_malay,29400.0,1993
Kelantan,1993-01-01,both,55-59,bumi_other,200.0,1993
Kelantan,1993-01-01,both,55-59,chinese,1900.0,1993
Kelantan,1993-01-01,both,55-59,indian,200.0,1993
Kelantan,1993-01-01,both,55-59,other_citizen,600.0,1993
Kelantan,1993-01-01,both,55-59,other_noncitizen,300.0,1993
Kelantan,1993-01-01,both,60-64,overall,26300.0,1993
Kelantan,1993-01-01,both,60-64,bumi_malay,24000.0,1993
Kelantan,1993-01-01,both,60-64,bumi_other,100.0,1993
Kelantan,1993-01-01,both,60-64,chinese,1400.0,1993
Kelantan,1993-01-01,both,60-64,indian,100.0,1993
Kelantan,1993-01-01,both,60-64,other_citizen,400.0,1993
Kelantan,1993-01-01,both,60-64,other_noncitizen,200.0,1993
Kelantan,1993-01-01,both,65-69,overall,20300.0,1993
Kelantan,1993-01-01,both,65-69,bumi_malay,18800.0,1993
Kelantan,1993-01-01,both,65-69,bumi_other,100.0,1993
Kelantan,1993-01-01,both,65-69,chinese,1000.0,1993
Kelantan,1993-01-01,both,65-69,indian,100.0,1993
Kelantan,1993-01-01,both,65-69,other_citizen,200.0,1993
Kelantan,1993-01-01,both,65-69,other_noncitizen,100.0,1993
Kelantan,1993-01-01,both,70-74,overall,14600.0,1993
Kelantan,1993-01-01,both,70-74,bumi_malay,13500.0,1993
Kelantan,1993-01-01,both,70-74,bumi_other,0.0,1993
Kelantan,1993-01-01,both,70-74,chinese,800.0,1993
Kelantan,1993-01-01,both,70-74,indian,100.0,1993
Kelantan,1993-01-01,both,70-74,other_citizen,200.0,1993
Kelantan,1993-01-01,both,70-74,other_noncitizen,100.0,1993
Kelantan,1993-01-01,both,75-79,overall,9800.0,1993
Kelantan,1993-01-01,both,75-79,bumi_malay,8900.0,1993
Kelantan,1993-01-01,both,75-79,bumi_other,0.0,1993
Kelantan,1993-01-01,both,75-79,chinese,600.0,1993
Kelantan,1993-01-01,both,75-79,indian,0.0,1993
Kelantan,1993-01-01,both,75-79,other_citizen,200.0,1993
Kelantan,1993-01-01,both,75-79,other_noncitizen,100.0,1993
Kelantan,1993-01-01,both,80-84,overall,5500.0,1993
Kelantan,1993-01-01,both,80-84,bumi_malay,4900.0,1993
Kelantan,1993-01-01,both,80-84,bumi_other,0.0,1993
Kelantan,1993-01-01,both,80-84,chinese,400.0,1993
Kelantan,1993-01-01,both,80-84,indian,0.0,1993
Kelantan,1993-01-01,both,80-84,other_citizen,100.0,1993
Kelantan,1993-01-01,both,80-84,other_noncitizen,0.0,1993
Kelantan,1993-01-01,both,85+,overall,4900.0,1993
Kelantan,1993-01-01,both,85+,bumi_malay,4400.0,1993
Kelantan,1993-01-01,both,85+,bumi_other,0.0,1993
Kelantan,1993-01-01,both,85+,chinese,300.0,1993
Kelantan,1993-01-01,both,85+,indian,0.0,1993
Kelantan,1993-01-01,both,85+,other_citizen,100.0,1993
Kelantan,1993-01-01,both,85+,other_noncitizen,100.0,1993
Kelantan,1993-01-01,female,overall,overall,636000.0,1993
Kelantan,1993-01-01,female,overall,bumi_malay,585100.0,1993
Kelantan,1993-01-01,female,overall,bumi_other,4200.0,1993
Kelantan,1993-01-01,female,overall,chinese,26000.0,1993
Kelantan,1993-01-01,female,overall,indian,2700.0,1993
Kelantan,1993-01-01,female,overall,other_citizen,6300.0,1993
Kelantan,1993-01-01,female,overall,other_noncitizen,11600.0,1993
Kelantan,1993-01-01,female,0-4,overall,98900.0,1993
Kelantan,1993-01-01,female,0-4,bumi_malay,93500.0,1993
Kelantan,1993-01-01,female,0-4,bumi_other,900.0,1993
Kelantan,1993-01-01,female,0-4,chinese,2800.0,1993
Kelantan,1993-01-01,female,0-4,indian,300.0,1993
Kelantan,1993-01-01,female,0-4,other_citizen,700.0,1993
Kelantan,1993-01-01,female,0-4,other_noncitizen,700.0,1993
Kelantan,1993-01-01,female,5-9,overall,92600.0,1993
Kelantan,1993-01-01,female,5-9,bumi_malay,87000.0,1993
Kelantan,1993-01-01,female,5-9,bumi_other,700.0,1993
Kelantan,1993-01-01,female,5-9,chinese,2700.0,1993
Kelantan,1993-01-01,female,5-9,indian,400.0,1993
Kelantan,1993-01-01,female,5-9,other_citizen,800.0,1993
Kelantan,1993-01-01,female,5-9,other_noncitizen,1000.0,1993
Kelantan,1993-01-01,female,10-14,overall,76300.0,1993
